Chn,Identifier,DLC,D0,...1,...2,...3,...4,...5,...6,..D7,Time,Dir
0,0000012A,8,0,0,0,0,0,0,0,0,4.03021,R
0,130,4,CB,3D,0,0,,,,,4.03038,R
0,134,8,0,0,0,0,0,0,0,0,4.03064,R
0,000001F1,8,0,0,0,0,0,0,0,0,4.03089,R
0,000003C9,8,0,0,0,0,0,0,0,0,4.03115,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.03192,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.03217,R
0,1E5,8,3,0,0,0,0,0,0,0,4.03243,R
0,000000C9,8,59,BA,EF,0,0,0,0,0,4.03311,R
0,191,8,0,0,0,0,0,0,0,0,4.03337,R
0,199,8,0,0,0,0,0,0,0,FF,4.0338,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.03397,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.03687,R
0,0000017D,8,0C,0,0,0,0,0,0,0,4.03892,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.03977,R
0,0000017F,8,0D,0,0,0,0,0,0,0,4.04088,R
0,184,8,4,0,0,0,0,0,0,0,4.04113,R
0,000002F9,8,9,0,0,0,0,0,0,0,4.04139,R
0,334,8,6,0,0,0,0,0,0,0,4.04165,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.0419,R
0,0000034A,8,0B,0,0,0,0,0,0,0,4.04216,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.04241,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.04267,R
0,1E5,8,3,0,0,0,0,0,0,0,4.04293,R
0,000000C9,8,68,BA,EF,0,0,0,0,0,4.04318,R
0,191,8,0,0,0,0,0,0,0,0,4.04344,R
0,1E9,8,5,0,0,0,0,0,0,0,4.04489,R
0,199,8,0,0,0,0,0,0,0,FF,4.04634,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.0466,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.04685,R
0,000001F5,8,0,0,0,0,0,FF,0,0,4.04711,R
0,348,8,0A,0,0,0,0,0,0,0,4.04736,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.04975,R
0,10,8,0,0,0,0,0,0,0,0,4.05001,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.05189,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.05214,R
0,1E5,8,3,0,0,0,0,0,0,0,4.0524,R
0,000000C9,8,77,BA,EF,0,0,0,0,0,4.05308,R
0,191,8,0,0,0,0,0,0,0,0,4.05334,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.05359,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.05385,R
0,121,4,2,0,0,0,,,,,4.0547,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.05692,R
0,000001F3,8,0,0,0,0,0,0,0,0,4.0588,R
0,199,8,0,0,0,0,0,0,0,FF,4.0594,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.05965,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.05991,R
0,184,8,4,0,0,0,0,0,0,0,4.06093,R
0,334,8,6,0,0,0,0,0,0,0,4.06119,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.06144,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.06187,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.06213,R
0,1E5,8,3,0,0,0,0,0,0,0,4.06238,R
0,000000C9,8,8B,BA,EF,0,0,0,0,0,4.06315,R
0,191,8,0,0,0,0,0,0,0,0,4.06332,R
0,1E9,8,5,0,0,0,0,0,0,0,4.06494,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.06981,R
0,000000C9,8,99,BA,EF,0,0,0,0,0,4.06998,R
0,191,8,0,0,0,0,0,0,0,0,4.07023,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.07049,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.07074,R
0,000002C3,8,D0,BA,EF,0,0,0,0,0,4.071,R
0,000003C1,8,34,BB,EF,0,0,0,0,0,4.07126,R
0,000003D1,8,FC,BB,EF,0,0,0,0,0,4.07151,R
0,3E9,8,98,BB,EF,0,0,0,0,0,4.07168,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.07194,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.0722,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.07245,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.07271,R
0,199,8,0,0,0,0,0,0,0,FF,4.07296,R
0,1E5,8,3,0,0,0,0,0,0,0,4.07322,R
0,000003F9,8,92,BC,EF,0,0,0,0,0,4.07348,R
0,000003FB,8,2E,BC,EF,0,0,0,0,0,4.07373,R
0,000004C1,8,86,BE,EF,0,0,0,0,0,4.0739,R
0,000004D1,8,22,BE,EF,0,0,0,0,0,4.07416,R
0,000004F1,8,0A,C2,EF,0,0,0,0,0,4.07441,R
0,772,8,6E,C2,EF,0,0,0,0,0,4.07467,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.07689,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.07979,R
0,000000C9,8,19,C2,EF,0,0,0,0,0,4.08005,R
0,121,4,2,0,0,0,,,,,4.08022,R
0,130,4,CB,3D,0,0,,,,,4.08039,R
0,191,8,0,0,0,0,0,0,0,0,4.08056,R
0,10,8,0,0,0,0,0,0,0,0,4.08081,R
0,184,8,4,0,0,0,0,0,0,0,4.08107,R
0,334,8,6,0,0,0,0,0,0,0,4.08133,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.08158,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.08192,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.08218,R
0,1E5,8,3,0,0,0,0,0,0,0,4.08244,R
0,1E9,8,5,0,0,0,0,0,0,0,4.08491,R
0,199,8,0,0,0,0,0,0,0,FF,4.08517,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.08542,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.08977,R
0,000000C9,8,28,C2,EF,0,0,0,0,0,4.09003,R
0,191,8,0,0,0,0,0,0,0,0,4.09029,R
0,000002F9,8,9,0,0,0,0,0,0,0,4.09088,R
0,0000034A,8,0B,0,0,0,0,0,0,0,4.09114,R
0,000001F3,8,0,0,0,0,0,0,0,0,4.09174,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.09199,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.09225,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.0925,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.09276,R
0,1E5,8,3,0,0,0,0,0,0,0,4.09302,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.09694,R
0,348,8,0A,0,0,0,0,0,0,0,4.0972,R
0,199,8,0,0,0,0,0,0,0,FF,4.09771,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.09797,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.09822,R
0,000001F5,8,0,0,0,0,0,FF,0,0,4.09848,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.09976,R
0,000000C9,8,3C,C2,EF,0,0,0,0,0,4.10001,R
0,191,8,0,0,0,0,0,0,0,0,4.10027,R
0,184,8,4,0,0,0,0,0,0,0,4.10087,R
0,334,8,6,0,0,0,0,0,0,0,4.10112,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.10138,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.10189,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.10215,R
0,1E5,8,3,0,0,0,0,0,0,0,4.1024,R
0,121,4,2,0,0,0,,,,,4.10471,R
0,1E9,8,5,0,0,0,0,0,0,0,4.10496,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.10974,R
0,000000C9,8,4B,C2,EF,0,0,0,0,0,4.11,R
0,191,8,0,0,0,0,0,0,0,0,4.11025,R
0,10,8,0,0,0,0,0,0,0,0,4.11051,R
0,199,8,0,0,0,0,0,0,0,FF,4.11077,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.11102,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.11188,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.11213,R
0,1E5,8,3,0,0,0,0,0,0,0,4.11239,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.11554,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.1158,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.11691,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.11981,R
0,000000C9,8,5F,C2,EF,0,0,0,0,0,4.11998,R
0,191,8,0,0,0,0,0,0,0,0,4.12024,R
0,000002C3,8,91,C2,EF,0,0,0,0,0,4.12049,R
0,184,8,4,0,0,0,0,0,0,0,4.12092,R
0,334,8,6,0,0,0,0,0,0,0,4.12118,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.12143,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.12194,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.1222,R
0,1E5,8,3,0,0,0,0,0,0,0,4.12246,R
0,199,8,0,0,0,0,0,0,0,FF,4.1234,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.12357,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.12382,R
0,000001F5,8,0,0,0,0,0,FF,0,0,4.12408,R
0,000001F3,8,0,0,0,0,0,0,0,0,4.12476,R
0,1E9,8,5,0,0,0,0,0,0,0,4.12502,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.1298,R
0,000000C9,8,A0,C2,EF,0,0,0,0,0,4.13005,R
0,121,4,2,0,0,0,,,,,4.13014,R
0,0000012A,8,0,0,0,0,0,0,0,0,4.13039,R
0,130,4,CB,3D,0,0,,,,,4.13056,R
0,134,8,0,0,0,0,0,0,0,0,4.13082,R
0,138,8,0,0,0,0,0,0,0,0,4.13108,R
0,191,8,0,0,0,0,0,0,0,0,4.13133,R
0,000001F1,8,0,0,0,0,0,0,0,0,4.13159,R
0,000003C9,8,0,0,0,0,0,0,0,0,4.13184,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.1321,R
0,40,8,0,0,0,0,0,0,0,0,4.13236,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.13261,R
0,4000000000,8,0,0,0,0,0,0,0,0,4.13287,R
0,1E5,8,3,0,0,0,0,0,0,0,4.13312,R
0,514,8,0,0,0,0,0,0,0,0,4.13338,R
0,0000052A,8,0,0,0,0,0,0,0,0,4.13364,R
0,771,8,0,0,0,0,0,0,0,0,4.13381,R
0,199,8,0,0,0,0,0,0,0,FF,4.13637,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.13662,R
0,500,8,0F,0,0,0,0,0,0,0,4.13688,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.13713,R
0,000003F1,8,0,0,0,0,0,0,0,0,4.13876,R
0,0000017D,8,0C,0,0,0,0,0,0,0,4.13901,R
0,773,8,0E,0,0,0,0,0,0,0,4.13927,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.13978,R
0,000000C9,8,AF,C2,EF,0,0,0,0,0,4.14004,R
0,191,8,0,0,0,0,0,0,0,0,4.14029,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.14046,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.14072,R
0,0000017F,8,0D,0,0,0,0,0,0,0,4.14097,R
0,10,8,0,0,0,0,0,0,0,0,4.14123,R
0,184,8,4,0,0,0,0,0,0,0,4.14149,R
0,000002F9,8,9,0,0,0,0,0,0,0,4.14174,R
0,334,8,6,0,0,0,0,0,0,0,4.142,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.14225,R
0,0000034A,8,0B,0,0,0,0,0,0,0,4.14251,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.14277,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.14302,R
0,1E5,8,3,0,0,0,0,0,0,0,4.14328,R
0,1E9,8,5,0,0,0,0,0,0,0,4.1449,R
0,348,8,0A,0,0,0,0,0,0,0,4.14686,R
0,199,8,0,0,0,0,0,0,0,FF,4.14891,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.14917,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.14942,R
0,000001F5,8,0,0,0,0,0,FF,0,0,4.14968,R
0,000000C9,8,C3,C2,EF,0,0,0,0,0,4.14993,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.15019,R
0,191,8,0,0,0,0,0,0,0,0,4.15045,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.1519,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.15215,R
0,1E5,8,3,0,0,0,0,0,0,0,4.15241,R
0,121,4,2,0,0,0,,,,,4.15471,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.15693,R
0,000001F3,8,0,0,0,0,0,0,0,0,4.15778,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.15975,R
0,000000C9,8,D2,C2,EF,0,0,0,0,0,4.16,R
0,191,8,0,0,0,0,0,0,0,0,4.16026,R
0,184,8,4,0,0,0,0,0,0,0,4.16094,R
0,334,8,6,0,0,0,0,0,0,0,4.1612,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.16145,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.16188,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.16214,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.16239,R
0,199,8,0,0,0,0,0,0,0,FF,4.16265,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.1629,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.16316,R
0,1E5,8,3,0,0,0,0,0,0,0,4.16342,R
0,1E9,8,5,0,0,0,0,0,0,0,4.16487,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.16973,R
0,000000C9,8,E6,C2,EF,0,0,0,0,0,4.16999,R
0,191,8,0,0,0,0,0,0,0,0,4.17024,R
0,10,8,0,0,0,0,0,0,0,0,4.1705,R
0,000002C3,8,18,C3,EF,0,0,0,0,0,4.17076,R
0,000003C1,8,7C,C3,EF,0,0,0,0,0,4.17101,R
0,000003D1,8,44,C4,EF,0,0,0,0,0,4.17127,R
0,3E9,8,E0,C3,EF,0,0,0,0,0,4.17144,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.17186,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.17212,R
0,1E5,8,3,0,0,0,0,0,0,0,4.17238,R
0,199,8,0,0,0,0,0,0,0,FF,4.1746,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.17485,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.17502,R
0,000001F5,8,0,0,0,0,0,FF,0,0,4.17528,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.1769,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.1798,R
0,000000C9,8,8B,C3,EF,0,0,0,0,0,4.17997,R
0,121,4,2,0,0,0,,,,,4.18014,R
0,130,4,CB,3D,0,0,,,,,4.18031,R
0,191,8,0,0,0,0,0,0,0,0,4.18057,R
0,184,8,4,0,0,0,0,0,0,0,4.18091,R
0,334,8,6,0,0,0,0,0,0,0,4.18117,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.18142,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.18193,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.18219,R
0,1E5,8,3,0,0,0,0,0,0,0,4.18245,R
0,1E9,8,5,0,0,0,0,0,0,0,4.18492,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.18552,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.18577,R
0,199,8,0,0,0,0,0,0,0,FF,4.18757,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.18782,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.18978,R
0,000000C9,8,9F,C3,EF,0,0,0,0,0,4.19004,R
0,191,8,0,0,0,0,0,0,0,0,4.1903,R
0,000001F3,8,0,0,0,0,0,0,0,0,4.19072,R
0,000002F9,8,9,0,0,0,0,0,0,0,4.19098,R
0,0000034A,8,0B,0,0,0,0,0,0,0,4.19124,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.19192,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.19217,R
0,1E5,8,3,0,0,0,0,0,0,0,4.19243,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.19687,R
0,348,8,0A,0,0,0,0,0,0,0,4.19712,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.19977,R
0,000000C9,8,AE,C3,EF,0,0,0,0,0,4.20002,R
0,191,8,0,0,0,0,0,0,0,0,4.20028,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.20054,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.20079,R
0,184,8,4,0,0,0,0,0,0,0,4.20096,R
0,199,8,0,0,0,0,0,0,0,FF,4.20122,R
0,10,8,0,0,0,0,0,0,0,0,4.20148,R
0,334,8,6,0,0,0,0,0,0,0,4.20173,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.20199,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.20224,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.2025,R
0,1E5,8,3,0,0,0,0,0,0,0,4.20276,R
0,121,4,2,0,0,0,,,,,4.20472,R
0,1E9,8,5,0,0,0,0,0,0,0,4.20489,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.20975,R
0,000000C9,8,BD,C3,EF,0,0,0,0,0,4.21001,R
0,191,8,0,0,0,0,0,0,0,0,4.21026,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.21052,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.21078,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.21189,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.21214,R
0,1E5,8,3,0,0,0,0,0,0,0,4.2124,R
0,199,8,0,0,0,0,0,0,0,FF,4.213,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.21325,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.21692,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.21974,R
0,000000C9,8,D1,C3,EF,0,0,0,0,0,4.21999,R
0,191,8,0,0,0,0,0,0,0,0,4.22025,R
0,000002C3,8,3,C4,EF,0,0,0,0,0,4.2205,R
0,184,8,4,0,0,0,0,0,0,0,4.22093,R
0,334,8,6,0,0,0,0,0,0,0,4.22119,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.22144,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.22187,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.22213,R
0,1E5,8,3,0,0,0,0,0,0,0,4.22238,R
0,000001F3,8,0,0,0,0,0,0,0,0,4.22375,R
0,1E9,8,5,0,0,0,0,0,0,0,4.22486,R
0,199,8,0,0,0,0,0,0,0,FF,4.22562,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.22588,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.22614,R
0,000001F5,8,0,0,0,0,0,FF,0,0,4.22639,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.22981,R
0,000000C9,8,12,C4,EF,0,0,0,0,0,4.22998,R
0,121,4,2,0,0,0,,,,,4.23015,R
0,0000012A,8,0,0,0,0,0,0,0,0,4.2304,R
0,130,4,CB,3D,0,0,,,,,4.23057,R
0,134,8,0,0,0,0,0,0,0,0,4.23083,R
0,191,8,0,0,0,0,0,0,0,0,4.23109,R
0,10,8,0,0,0,0,0,0,0,0,4.23134,R
0,000001F1,8,0,0,0,0,0,0,0,0,4.2316,R
0,000003C9,8,0,0,0,0,0,0,0,0,4.23185,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.23211,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.23237,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.23262,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.23288,R
0,1E5,8,3,0,0,0,0,0,0,0,4.23305,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.23689,R
0,199,8,0,0,0,0,0,0,0,FF,4.2386,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.23885,R
0,0000017D,8,0C,0,0,0,0,0,0,0,4.23911,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.23979,R
0,000000C9,8,26,C4,EF,0,0,0,0,0,4.24005,R
0,191,8,0,0,0,0,0,0,0,0,4.24022,R
0,0000017F,8,0D,0,0,0,0,0,0,0,4.2409,R
0,184,8,4,0,0,0,0,0,0,0,4.24116,R
0,000002F9,8,9,0,0,0,0,0,0,0,4.24141,R
0,334,8,6,0,0,0,0,0,0,0,4.24167,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.24192,R
0,0000034A,8,0B,0,0,0,0,0,0,0,4.24218,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.24244,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.24269,R
0,1E5,8,3,0,0,0,0,0,0,0,4.24295,R
0,1E9,8,5,0,0,0,0,0,0,0,4.24491,R
0,348,8,0A,0,0,0,0,0,0,0,4.24687,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.24977,R
0,000000C9,8,35,C4,EF,0,0,0,0,0,4.25003,R
0,191,8,0,0,0,0,0,0,0,0,4.25029,R
0,199,8,0,0,0,0,0,0,0,FF,4.25122,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.25148,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.25174,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.25199,R
0,000001F5,8,0,0,0,0,0,FF,0,0,4.25225,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.2525,R
0,1E5,8,3,0,0,0,0,0,0,0,4.25276,R
0,121,4,2,0,0,0,,,,,4.25464,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.25549,R
0,000001C3,8,0,0,0,0,0,0,0,0,4.25575,R
0,000001F3,8,0,0,0,0,0,0,0,0,4.25677,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.25703,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.25976,R
0,000000C9,8,49,C4,EF,0,0,0,0,0,4.26001,R
0,191,8,0,0,0,0,0,0,0,0,4.26027,R
0,10,8,0,0,0,0,0,0,0,0,4.26053,R
0,184,8,4,0,0,0,0,0,0,0,4.26087,R
0,334,8,6,0,0,0,0,0,0,0,4.26112,R
0,000001C7,8,7,0,0,0,0,0,0,0,4.26138,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.26189,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.26215,R
0,1E5,8,3,0,0,0,0,0,0,0,4.2624,R
0,199,8,0,0,0,0,0,0,0,FF,4.2642,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.26445,R
0,1E9,8,5,0,0,0,0,0,0,0,4.26488,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.26974,R
0,000000C9,8,58,C4,EF,0,0,0,0,0,4.27,R
0,191,8,0,0,0,0,0,0,0,0,4.27025,R
0,000002C3,8,8A,C4,EF,0,0,0,0,0,4.27051,R
0,000003C1,8,EE,C4,EF,0,0,0,0,0,4.27077,R
0,000003D1,8,B6,C5,EF,0,0,0,0,0,4.27094,R
0,3E9,8,52,C5,EF,0,0,0,0,0,4.27119,R
0,000000C1,8,1,0,0,0,0,0,0,0,4.27188,R
0,000000C5,8,2,0,0,0,0,0,0,0,4.27213,R
0,1E5,8,3,0,0,0,0,0,0,0,4.27239,R
0,199,8,0,0,0,0,0,0,0,FF,4.27682,R
0,000000F9,8,0,0,0,0,0,0,FF,0,4.27708,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,4.27734,R
0,000001CD,8,8,0,0,0,0,0,0,0,4.27759,R
0,000001F5,8,0,0,0,0,0,FF,0,0,4.27785,R
0,000000F1,8,0,0,0,0,0,0,0,0,4.27973,R
0,000000C9,8,FD,C4,EF,0,0,0,0,0,4.27998,R
0,121,4,2,0,0,0,,,,,4.28015,R
0,130,4,CB,3D,0,0,,,,,4.28032,R
0,191,8,0,0,0,0,0,0,0,0,4.28058,R
0,000001A1,8,F7,B6,0,0,0,0,0,0,4.28084,R
