Chn,Identifier Flg,DLC,D0,...1,...2,...3,...4,...5,...6,..D7,Time,Dir
0,000000F1,8,0,0,0,0,0,0,0,0,11.08292,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.08318,R
0,000000C9,8,9F,D3,D5,9,0,0,0,0,11.08437,R
0,00000191,8,0,0,0,0,0,0,0,0,11.08463,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.08489,R
0,000001C3,8,A4,D3,D5,9,0,0,0,0,11.08514,R
0,00000121,4,2,0,0,0,,,,,11.08779,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.09069,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.09094,R
0,0000017D,8,0C,0,0,0,0,0,0,0,11.0912,R
0,0000017F,8,0D,0,0,0,0,0,0,0,11.09146,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.09171,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.09197,R
0,00000184,8,4,0,0,0,0,0,0,0,11.09222,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.09248,R
0,00000348,8,0A,0,0,0,0,0,0,0,11.09274,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.09291,R
0,000002F9,8,9,0,0,0,0,0,0,0,11.09316,R
0,00000334,8,6,0,0,0,0,0,0,0,11.09342,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.09367,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.09393,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.09419,R
0,000000C9,8,B3,D3,D5,9,0,0,0,0,11.09444,R
0,00000191,8,0,0,0,0,0,0,0,0,11.0947,R
0,0000034A,8,0B,0,0,0,0,0,0,0,11.09495,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.10067,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.10093,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.10118,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.10289,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.10391,R
0,000000C9,8,C2,D3,D5,9,0,0,0,0,11.10434,R
0,00000191,8,0,0,0,0,0,0,0,0,11.1046,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.10647,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.10673,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.10699,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.10724,R
0,000001C3,8,C8,D3,D5,9,0,0,0,0,11.10741,R
0,000001F5,8,0,0,0,0,0,FF,0,0,11.10767,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.11066,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.11091,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.11117,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.11142,R
0,00000184,8,4,0,0,0,0,0,0,0,11.11168,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.11194,R
0,00000334,8,6,0,0,0,0,0,0,0,11.11219,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.11245,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.11287,R
0,00000120,8,0,0,0,0,0,0,0,0,11.11313,R
0,00000121,4,2,0,0,0,,,,,11.1133,R
0,0000012A,8,0,0,0,0,0,0,0,0,11.11356,R
0,00000130,4,10,27,0,0,,,,,11.11373,R
0,00000134,8,0,0,0,0,0,0,0,0,11.11398,R
0,00000138,8,0,0,0,0,0,0,0,0,11.11424,R
0,000000C9,8,D6,D3,D5,9,0,0,0,0,11.1145,R
0,00000191,8,0,0,0,0,0,0,0,0,11.11475,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.11501,R
0,000001F1,8,0,0,0,0,0,0,0,0,11.11526,R
0,000003C9,8,0,0,0,0,0,0,0,0,11.11552,R
0,000004E1,8,0,0,0,0,0,0,0,0,11.11578,R
0,000004E9,8,0,0,0,0,0,0,0,0,11.11595,R
0,00000514,8,0,0,0,0,0,0,0,0,11.1162,R
0,0000052A,8,0,0,0,0,0,0,0,0,11.11646,R
0,00000771,8,0,0,0,0,0,0,0,0,11.11671,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.11945,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.1197,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.12064,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.1209,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.12115,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.12294,R
0,000000C9,8,E5,D3,D5,9,0,0,0,0,11.12439,R
0,00000191,8,0,0,0,0,0,0,0,0,11.12465,R
0,000002C3,8,17,D4,D5,9,0,0,0,0,11.12491,R
0,000003C1,8,7B,D4,D5,9,0,0,0,0,11.12508,R
0,000003D1,8,43,D5,D5,9,0,0,0,0,11.12533,R
0,000003E9,8,DF,D4,D5,9,0,0,0,0,11.12559,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.13003,R
0,000001C3,8,82,D4,D5,9,0,0,0,0,11.13028,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.13071,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.13097,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.13122,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.13148,R
0,00000184,8,4,0,0,0,0,0,0,0,11.13173,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.1319,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.13216,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.13242,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.13267,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.13293,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.13318,R
0,000001F5,8,0,0,0,0,0,FF,0,0,11.13344,R
0,00000334,8,6,0,0,0,0,0,0,0,11.1337,R
0,000000C9,8,8F,D4,D5,9,0,0,0,0,11.13438,R
0,00000191,8,0,0,0,0,0,0,0,0,11.13463,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.13694,R
0,00000121,4,2,0,0,0,,,,,11.13779,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.14069,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.14095,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.14121,R
0,00000348,8,0A,0,0,0,0,0,0,0,11.14146,R
0,000002F9,8,9,0,0,0,0,0,0,0,11.14172,R
0,0000034A,8,0B,0,0,0,0,0,0,0,11.14197,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.14291,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.14317,R
0,000000C9,8,9E,D4,D5,9,0,0,0,0,11.14436,R
0,00000191,8,0,0,0,0,0,0,0,0,11.14462,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.14505,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.1453,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.15068,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.15093,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.15119,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.15145,R
0,00000184,8,4,0,0,0,0,0,0,0,11.1517,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.15196,R
0,00000334,8,6,0,0,0,0,0,0,0,11.15221,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.15247,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.1529,R
0,000000C9,8,AD,D4,D5,9,0,0,0,0,11.15435,R
0,00000191,8,0,0,0,0,0,0,0,0,11.1546,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.15486,R
0,000001C3,8,B2,D4,D5,9,0,0,0,0,11.15511,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.15767,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.15793,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.15819,R
0,000001F5,8,0,0,0,0,0,FF,0,0,11.15844,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.16066,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.16092,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.16117,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.16288,R
0,00000121,4,2,0,0,0,,,,,11.16305,R
0,00000130,4,10,27,0,0,,,,,11.16322,R
0,000000C9,8,C1,D4,D5,9,0,0,0,0,11.16442,R
0,00000191,8,0,0,0,0,0,0,0,0,11.16467,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.16988,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.17065,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.1709,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.17116,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.17141,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.17167,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.17193,R
0,00000184,8,4,0,0,0,0,0,0,0,11.17218,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.17244,R
0,00000334,8,6,0,0,0,0,0,0,0,11.17269,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.17295,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.17321,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.17338,R
0,000000C9,8,D0,D4,D5,9,0,0,0,0,11.1744,R
0,00000191,8,0,0,0,0,0,0,0,0,11.17466,R
0,000002C3,8,2,D5,D5,9,0,0,0,0,11.17491,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.1767,R
0,000001C3,8,8,D5,D5,9,0,0,0,0,11.17696,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.18071,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.18089,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.18114,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.18293,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.18327,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.18353,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.18379,R
0,000001F5,8,0,0,0,0,0,FF,0,0,11.18404,R
0,000000C9,8,16,D5,D5,9,0,0,0,0,11.18438,R
0,00000191,8,0,0,0,0,0,0,0,0,11.18464,R
0,00000121,4,2,0,0,0,,,,,11.1878,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.1907,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.19095,R
0,0000017D,8,0C,0,0,0,0,0,0,0,11.19121,R
0,0000017F,8,0D,0,0,0,0,0,0,0,11.19147,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.19172,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.19198,R
0,00000184,8,4,0,0,0,0,0,0,0,11.19215,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.19241,R
0,00000348,8,0A,0,0,0,0,0,0,0,11.19266,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.19292,R
0,000002F9,8,9,0,0,0,0,0,0,0,11.19317,R
0,00000334,8,6,0,0,0,0,0,0,0,11.19343,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.19369,R
0,0000034A,8,0B,0,0,0,0,0,0,0,11.19394,R
0,000000C9,8,25,D5,D5,9,0,0,0,0,11.19437,R
0,00000191,8,0,0,0,0,0,0,0,0,11.19462,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.19625,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.1965,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.20009,R
0,000001C3,8,2C,D5,D5,9,0,0,0,0,11.20034,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.20068,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.20094,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.20119,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.2029,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.20316,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.20341,R
0,000000C9,8,39,D5,D5,9,0,0,0,0,11.20435,R
0,00000191,8,0,0,0,0,0,0,0,0,11.20461,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.20887,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.20913,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.20939,R
0,000001F5,8,0,0,0,0,0,FF,0,0,11.20964,R
0,000004C9,8,0,0,0,0,FF,0,FF,0,11.2099,R
0,0000077F,8,0,FF,0,0,0,0,FF,0,11.21015,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.21067,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.21092,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.21118,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.21143,R
0,00000184,8,4,0,0,0,0,0,0,0,11.21169,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.21195,R
0,00000334,8,6,0,0,0,0,0,0,0,11.2122,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.21246,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.21289,R
0,00000121,4,2,0,0,0,,,,,11.21306,R
0,0000012A,8,0,0,0,0,0,0,0,0,11.21331,R
0,00000130,4,10,27,0,0,,,,,11.21348,R
0,00000134,8,0,0,0,0,0,0,0,0,11.21374,R
0,000001F1,8,0,0,0,0,0,0,0,0,11.21399,R
0,000003C9,8,0,0,0,0,0,0,0,0,11.21425,R
0,000000C9,8,48,D5,D5,9,0,0,0,0,11.21451,R
0,00000191,8,0,0,0,0,0,0,0,0,11.21476,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.22065,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.22091,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.22116,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.2227,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.22295,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.22321,R
0,000000C9,8,57,D5,D5,9,0,0,0,0,11.22441,R
0,00000191,8,0,0,0,0,0,0,0,0,11.22466,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.22492,R
0,000001C3,8,5C,D5,D5,9,0,0,0,0,11.22509,R
0,000002C3,8,8E,D5,D5,9,0,0,0,0,11.22534,R
0,000003C1,8,F2,D5,D5,9,0,0,0,0,11.2256,R
0,000003D1,8,BA,D6,D5,9,0,0,0,0,11.22586,R
0,000003E9,8,56,D6,D5,9,0,0,0,0,11.22611,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.23063,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.23089,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.23115,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.2314,R
0,00000184,8,4,0,0,0,0,0,0,0,11.23166,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.23191,R
0,00000334,8,6,0,0,0,0,0,0,0,11.23217,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.23243,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.23294,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.23311,R
0,000000C9,8,1,D6,D5,9,0,0,0,0,11.23439,R
0,00000191,8,0,0,0,0,0,0,0,0,11.23465,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.23533,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.23558,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.23584,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.2361,R
0,000001F5,8,0,0,0,0,0,FF,0,0,11.23635,R
0,00000121,4,2,0,0,0,,,,,11.2378,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.2407,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.24096,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.24122,R
0,00000348,8,0A,0,0,0,0,0,0,0,11.24147,R
0,000002F9,8,9,0,0,0,0,0,0,0,11.24164,R
0,0000034A,8,0B,0,0,0,0,0,0,0,11.2419,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.24292,R
0,000000C9,8,10,D6,D5,9,0,0,0,0,11.24437,R
0,00000191,8,0,0,0,0,0,0,0,0,11.24463,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.24676,R
0,000001C3,8,16,D6,D5,9,0,0,0,0,11.24693,R
0,000003F1,8,0,0,0,0,0,0,0,0,11.24787,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.2483,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.24855,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.25069,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.25094,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.2512,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.25146,R
0,00000184,8,4,0,0,0,0,0,0,0,11.25171,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.25197,R
0,00000334,8,6,0,0,0,0,0,0,0,11.25222,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.25239,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.25291,R
0,000000C9,8,24,D6,D5,9,0,0,0,0,11.25436,R
0,00000191,8,0,0,0,0,0,0,0,0,11.25461,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.26067,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.26093,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.26118,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.26144,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.2617,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.26195,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.26289,R
0,00000121,4,2,0,0,0,,,,,11.26306,R
0,00000130,4,10,27,0,0,,,,,11.26323,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.26349,R
0,000000C9,8,33,D6,D5,9,0,0,0,0,11.26443,R
0,00000191,8,0,0,0,0,0,0,0,0,11.26468,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.26886,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.27006,R
0,000001C3,8,3A,D6,D5,9,0,0,0,0,11.27031,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.27066,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.27091,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.27117,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.27142,R
0,00000184,8,4,0,0,0,0,0,0,0,11.27168,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.27194,R
0,00000334,8,6,0,0,0,0,0,0,0,11.27219,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.27245,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.27287,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.27381,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.27407,R
0,000000C9,8,47,D6,D5,9,0,0,0,0,11.27441,R
0,00000191,8,0,0,0,0,0,0,0,0,11.27467,R
0,000002C3,8,79,D6,D5,9,0,0,0,0,11.27484,R
0,000003F9,8,D7,D7,D5,9,0,0,0,0,11.27509,R
0,000003FB,8,73,D7,D5,9,0,0,0,0,11.27535,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.28064,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.2809,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.28115,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.28286,R
0,000000C9,8,82,D7,D5,9,0,0,0,0,11.28439,R
0,00000191,8,0,0,0,0,0,0,0,0,11.28465,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.28636,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.28661,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.28687,R
0,000001F5,8,0,0,0,0,0,FF,0,0,11.28713,R
0,00000121,4,2,0,0,0,,,,,11.28781,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.29071,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.29097,R
0,0000017D,8,0C,0,0,0,0,0,0,0,11.29122,R
0,0000017F,8,0D,0,0,0,0,0,0,0,11.29148,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.29165,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.2919,R
0,00000184,8,4,0,0,0,0,0,0,0,11.29216,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.29242,R
0,00000348,8,0A,0,0,0,0,0,0,0,11.29267,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.29293,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.29318,R
0,000002F9,8,9,0,0,0,0,0,0,0,11.29344,R
0,00000334,8,6,0,0,0,0,0,0,0,11.2937,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.29395,R
0,0000034A,8,0B,0,0,0,0,0,0,0,11.29421,R
0,000000C9,8,91,D7,D5,9,0,0,0,0,11.29438,R
0,00000191,8,0,0,0,0,0,0,0,0,11.29463,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.29489,R
0,000001C3,8,96,D7,D5,9,0,0,0,0,11.29515,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.29941,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.29958,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.30069,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.30095,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.30121,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.30189,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.30291,R
0,000000C9,8,A5,D7,D5,9,0,0,0,0,11.30445,R
0,00000191,8,0,0,0,0,0,0,0,0,11.30462,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.31068,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.31093,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.31119,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.31145,R
0,00000184,8,4,0,0,0,0,0,0,0,11.3117,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.31196,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.31221,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.31247,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.31264,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.3129,R
0,00000121,4,2,0,0,0,,,,,11.31307,R
0,0000012A,8,0,0,0,0,0,0,0,0,11.31332,R
0,00000130,4,10,27,0,0,,,,,11.31349,R
0,00000134,8,0,0,0,0,0,0,0,0,11.31375,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.31401,R
0,000001F1,8,0,0,0,0,0,0,0,0,11.31426,R
0,000000C9,8,B4,D7,D5,9,0,0,0,0,11.31452,R
0,00000191,8,0,0,0,0,0,0,0,0,11.31477,R
0,00000334,8,6,0,0,0,0,0,0,0,11.31503,R
0,000003C9,8,0,0,0,0,0,0,0,0,11.31529,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.31674,R
0,000001C3,8,BA,D7,D5,9,0,0,0,0,11.31699,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.32066,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.32092,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.32117,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.32288,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.32314,R
0,000000C9,8,C8,D7,D5,9,0,0,0,0,11.32442,R
0,00000191,8,0,0,0,0,0,0,0,0,11.32467,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.32493,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.32518,R
0,000002C3,8,FA,D7,D5,9,0,0,0,0,11.32535,R
0,000003C1,8,5E,D8,D5,9,0,0,0,0,11.32561,R
0,000003D1,8,26,D9,D5,9,0,0,0,0,11.32587,R
0,000003E9,8,C2,D8,D5,9,0,0,0,0,11.32612,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.33065,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.3309,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.33116,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.33141,R
0,00000184,8,4,0,0,0,0,0,0,0,11.33167,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.33193,R
0,00000334,8,6,0,0,0,0,0,0,0,11.33218,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.33244,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.33286,R
0,000000C9,8,6D,D8,D5,9,0,0,0,0,11.3344,R
0,00000191,8,0,0,0,0,0,0,0,0,11.33466,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.33491,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.33747,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.33773,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.33798,R
0,00000121,4,2,0,0,0,,,,,11.33815,R
0,000001F5,8,0,0,0,0,0,FF,0,0,11.33833,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.34012,R
0,000001C3,8,74,D8,D5,9,0,0,0,0,11.34029,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.34063,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.34089,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.34114,R
0,00000348,8,0A,0,0,0,0,0,0,0,11.3414,R
0,000002F9,8,9,0,0,0,0,0,0,0,11.34165,R
0,0000034A,8,0B,0,0,0,0,0,0,0,11.34191,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.34293,R
0,000000C9,8,81,D8,D5,9,0,0,0,0,11.34438,R
0,00000191,8,0,0,0,0,0,0,0,0,11.34464,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.35044,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.3507,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.35095,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.35121,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.35147,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.35172,R
0,00000184,8,4,0,0,0,0,0,0,0,11.35198,R
0,000001E9,8,5,0,0,0,0,0,0,0,11.35215,R
0,00000334,8,6,0,0,0,0,0,0,0,11.35241,R
0,000001C7,8,7,0,0,0,0,0,0,0,11.35266,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.35292,R
0,000001E1,8,0,0,0,0,0,0,0,0,11.35317,R
0,000000C9,8,90,D8,D5,9,0,0,0,0,11.35437,R
0,00000191,8,0,0,0,0,0,0,0,0,11.35462,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.36068,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.36094,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.36119,R
0,000000F1,8,0,0,0,0,0,0,0,0,11.3629,R
0,00000121,4,2,0,0,0,,,,,11.36307,R
0,000000F9,8,0,0,0,0,0,0,FF,0,11.36333,R
0,00000130,4,10,27,0,0,,,,,11.3635,R
0,0000019D,8,0,0,0,0,0,FF,FF,0,11.36375,R
0,00000199,8,0,0,0,0,0,0,0,FF,11.36401,R
0,000000C9,8,9F,D8,D5,9,0,0,0,0,11.36444,R
0,00000191,8,0,0,0,0,0,0,0,0,11.36469,R
0,000001A1,8,40,B5,0,0,0,0,0,0,11.36486,R
0,000001C3,8,A4,D8,D5,9,0,0,0,0,11.36512,R
0,000001F3,8,0,0,0,0,0,0,0,0,11.36785,R
0,000000C1,8,1,0,0,0,0,0,0,0,11.37067,R
0,000000C5,8,2,0,0,0,0,0,0,0,11.37092,R
0,000001CD,8,8,0,0,0,0,0,0,0,11.37118,R
0,000001E5,8,3,0,0,0,0,0,0,0,11.37143,R
